Animal_ID,Time_AAC_days,Animal_type,Purebreed,Blacklisted_breed,Color,Intake_date,Intake_weekday,Intake_month,Intake_time_of_day,Found_in_Austin,Intake_type,Intake_condition,Sex,Reproductive Condition,Intake_age_years,Date_birth,Outcome _type_DROP,Adopted_DROP,2_Week_Cutoff,1_Month_Cutoff,3_Month_Cutoff
A695445,,Dog,No,No,Multi,1/21/2015,Wednesday,January,Afternoon,Yes,Owner Surrender,Normal,Male,Fixed,0.27,10/15/2014,Adoption,Yes,1,1,1
A705590,4,Dog,No,No,Black,6/19/2015,Friday,June,Afternoon,Yes,Stray,Normal,Male,Intact,0.19,4/12/2015,Adoption,Yes,1,1,1
A691040,,Dog,No,No,Multi,7/15/2016,Friday,July,Morning,Yes,Stray,Normal,Male,Fixed,1.96,7/29/2014,Adoption,Yes,1,1,1
A705148,,Dog,No,No,Multi,3/14/2016,Monday,March,Morning,No,Stray,Normal,Female,Fixed,1.75,6/13/2014,Adoption,Yes,1,1,1
A680865,10,Dog,No,Yes,Multi,11/3/2015,Tuesday,November,Afternoon,Yes,Stray,Normal,Male,Fixed,1.57,4/9/2014,Transfer,No,1,1,1
A672550,,Dog,Yes,No,Multi,2/20/2014,Thursday,February,Morning,Yes,Stray,Normal,Male,Fixed,2.02,2/12/2012,Adoption,Yes,1,1,1
A664843,,Dog,No,Yes,Multi,8/14/2014,Thursday,August,Afternoon,Yes,Owner Surrender,Normal,Male,Fixed,1.18,6/9/2013,Adoption,Yes,1,1,1
A736156,68,Dog,Yes,Yes,Multi,11/5/2016,Saturday,November,Afternoon,Yes,Owner Surrender,Normal,Female,Fixed,1.59,4/5/2015,Adoption,Yes,0,0,1
A747906,,Dog,No,No,Multi,5/31/2017,Wednesday,May,Afternoon,Yes,Owner Surrender,Normal,Male,Fixed,3.1,4/26/2014,Adoption,Yes,1,1,1
A689187,,Dog,No,Yes,Brown,11/22/2014,Saturday,November,Morning,Yes,Owner Surrender,Normal,Female,Fixed,12.15,9/30/2002,Adoption,Yes,1,1,1
A736462,97,Dog,Yes,No,Brown,10/11/2016,Tuesday,October,Morning,Yes,Stray,Normal,Male,Intact,3,10/11/2013,Adoption,Yes,0,0,0
A723632,7,Dog,No,No,Multi,6/20/2017,Tuesday,June,Afternoon,Yes,Owner Surrender,Normal,Female,Fixed,2.21,4/4/2015,Transfer,No,1,1,1
A743294,110,Dog,No,Yes,Multi,2/7/2017,Tuesday,February,Afternoon,Yes,Stray,Normal,Male,Intact,2,2/7/2015,Adoption,Yes,0,0,0
A721103,1,Dog,No,No,Multi,12/29/2017,Friday,December,Afternoon,Yes,Owner Surrender,Normal,Female,Fixed,2.03,12/18/2015,Adoption,Yes,1,1,1
A721333,4,Dog,No,Yes,Multi,2/24/2016,Wednesday,February,Afternoon,Yes,Stray,Normal,Male,Intact,2,2/24/2014,Adoption,Yes,1,1,1
A711968,,Dog,No,No,Multi,9/30/2015,Wednesday,September,Morning,Yes,Owner Surrender,Normal,Male,Fixed,1.04,9/14/2014,Adoption,Yes,1,1,1
A718300,4,Dog,No,No,Multi,12/27/2015,Sunday,December,Morning,Yes,Stray,Normal,Female,Fixed,4,12/27/2011,Adoption,Yes,1,1,1
A673096,1,Dog,Yes,No,White,3/12/2014,Wednesday,March,Afternoon,Yes,Owner Surrender,Normal,Female,Fixed,3.06,2/19/2011,Adoption,Yes,1,1,1
A745659,5,Dog,No,Yes,Beige,3/21/2017,Tuesday,March,Afternoon,Yes,Stray,Normal,Female,Intact,1,3/21/2016,Adoption,Yes,1,1,1
A708630,22,Dog,No,No,Beige,7/29/2015,Wednesday,July,Afternoon,No,Stray,Normal,Female,Intact,0.33,3/29/2015,Euthanasia,No,0,1,1
A674925,77,Dog,No,No,Multi,3/31/2014,Monday,March,Afternoon,Yes,Owner Surrender,Normal,Female,Fixed,0.7,7/20/2013,Adoption,Yes,0,0,1
A701796,11,Dog,No,No,Multi,5/18/2015,Monday,May,Afternoon,Yes,Stray,Injured,Male,Fixed,0.21,3/4/2015,Adoption,Yes,1,1,1
A746425,1,Dog,No,No,Multi,4/10/2017,Monday,April,Afternoon,Yes,Owner Surrender,Normal,Female,Fixed,0.43,11/3/2016,Adoption,Yes,1,1,1
A752304,,Dog,No,Yes,Multi,10/29/2017,Sunday,October,Afternoon,Yes,Owner Surrender,Normal,Male,Fixed,2.36,6/20/2015,Adoption,Yes,1,1,1
A754675,23,Dog,No,No,Multi,7/22/2017,Saturday,July,Afternoon,Yes,Stray,Normal,Female,Intact,2,7/22/2015,Adoption,Yes,0,1,1
A729277,2,Dog,No,No,Brown,10/2/2016,Sunday,October,Morning,No,Owner Surrender,Normal,Female,Fixed,0.47,4/15/2016,Adoption,Yes,1,1,1
A718679,21,Dog,No,No,Multi,1/3/2016,Sunday,January,Afternoon,Yes,Owner Surrender,Normal,Male,Fixed,1,1/4/2015,Adoption,Yes,0,1,1
A669895,3,Dog,No,No,Red,2/9/2017,Thursday,February,Afternoon,Yes,Stray,Normal,Female,Fixed,3.3,10/22/2013,Adoption,Yes,1,1,1
A673771,196,Dog,No,No,Multi,3/2/2014,Sunday,March,Morning,Yes,Stray,Normal,Male,Intact,2,3/2/2012,Euthanasia,No,0,0,0
A721880,6,Dog,No,No,Multi,9/16/2016,Friday,September,Morning,Yes,Owner Surrender,Normal,Male,Fixed,1.95,10/6/2014,Adoption,Yes,1,1,1
A729491,,Dog,No,Yes,Multi,6/26/2016,Sunday,June,Morning,Yes,Owner Surrender,Normal,Male,Fixed,1.02,6/20/2015,Adoption,Yes,1,1,1
A464652,7,Dog,No,No,Multi,9/24/2014,Wednesday,September,Afternoon,Yes,Public Assist,Aged,Male,Intact,11.54,3/14/2003,Transfer,No,1,1,1
A710702,39,Dog,No,Yes,Multi,1/22/2016,Friday,January,Afternoon,Yes,Stray,Normal,Female,Fixed,2.41,8/26/2013,Transfer,No,0,0,1
A718748,0,Dog,No,No,Brown,1/29/2017,Sunday,January,Morning,Yes,Owner Surrender,Normal,Female,Fixed,6.07,1/6/2011,Adoption,Yes,1,1,1
A734704,77,Dog,No,Yes,Multi,9/11/2016,Sunday,September,Morning,Yes,Stray,Normal,Male,Intact,2,9/11/2014,Adoption,Yes,0,0,1
A735688,,Dog,No,No,Multi,11/26/2016,Saturday,November,Morning,No,Owner Surrender,Normal,Female,Fixed,1.17,9/27/2015,Adoption,Yes,1,1,1
A724311,555,Dog,No,No,Multi,4/15/2016,Friday,April,Afternoon,Yes,Stray,Normal,Male,Fixed,12,4/19/2004,Adoption,Yes,0,0,0
A696083,808,Dog,No,Yes,Multi,1/28/2015,Wednesday,January,Afternoon,Yes,Stray,Normal,Female,Intact,3,1/28/2012,Adoption,Yes,0,0,0
A730378,4,Dog,No,No,Beige,9/2/2016,Friday,September,Morning,Yes,Owner Surrender,Normal,Male,Fixed,4.17,7/3/2012,Adoption,Yes,1,1,1
A746732,,Dog,No,No,Multi,1/28/2018,Sunday,January,Afternoon,No,Owner Surrender,Normal,Female,Fixed,1,1/28/2017,Adoption,Yes,1,1,1
A729505,5,Dog,No,Yes,Multi,6/23/2016,Thursday,June,Afternoon,Yes,Owner Surrender,Normal,Male,Fixed,0.64,11/4/2015,Adoption,Yes,1,1,1
A717554,,Dog,No,No,Multi,2/2/2017,Thursday,February,Morning,Yes,Owner Surrender,Normal,Male,Fixed,6.15,12/10/2010,Adoption,Yes,1,1,1
A669469,,Dog,No,No,Multi,11/8/2016,Tuesday,November,Afternoon,Yes,Stray,Normal,Female,Fixed,3.05,10/21/2013,Adoption,Yes,1,1,1
A756471,28,Dog,No,Yes,Beige,8/20/2017,Sunday,August,Morning,No,Stray,Normal,Male,Intact,0.15,6/28/2017,Adoption,Yes,0,1,1
A658784,11,Dog,No,No,Multi,1/13/2016,Wednesday,January,Morning,Yes,Stray,Normal,Male,Fixed,3.5,7/15/2012,Adoption,Yes,1,1,1
A743091,206,Dog,No,Yes,Blue,2/3/2017,Friday,February,Afternoon,No,Stray,Normal,Male,Intact,0.17,12/3/2016,Adoption,Yes,0,0,0
A758870,,Dog,No,No,Multi,12/29/2017,Friday,December,Morning,No,Owner Surrender,Normal,Female,Fixed,0.52,6/23/2017,Adoption,Yes,1,1,1
A716764,,Dog,No,No,Black,9/1/2016,Thursday,September,Morning,No,Owner Surrender,Normal,Female,Fixed,8.78,11/24/2007,Adoption,Yes,1,1,1
A696008,,Dog,No,Yes,Beige,5/2/2016,Monday,May,Afternoon,Yes,Public Assist,Normal,Male,Fixed,1.47,11/12/2014,Adoption,Yes,1,1,1
A672093,529,Dog,No,Yes,Beige,6/3/2015,Wednesday,June,Morning,Yes,Owner Surrender,Normal,Male,Intact,1.75,9/4/2013,Adoption,Yes,0,0,0
A689830,9,Dog,No,No,Multi,10/10/2014,Friday,October,Morning,Yes,Owner Surrender,Normal,Male,Intact,5,10/10/2009,Adoption,Yes,1,1,1
A713844,,Dog,No,Yes,Multi,11/4/2015,Wednesday,November,Afternoon,No,Stray,Normal,Male,Fixed,2.06,10/14/2013,Adoption,Yes,1,1,1
A732299,165,Dog,No,No,White,8/28/2016,Sunday,August,Afternoon,No,Owner Surrender,Normal,Female,Fixed,0.77,11/22/2015,Adoption,Yes,0,0,0
A676322,43,Dog,No,No,Multi,4/8/2014,Tuesday,April,Afternoon,No,Stray,Normal,Female,Intact,0.05,3/21/2014,Adoption,Yes,0,0,1
A665440,5,Dog,No,No,Multi,10/14/2015,Wednesday,October,Morning,Yes,Stray,Normal,Male,Fixed,3.99,10/17/2011,Adoption,Yes,1,1,1
A681123,48,Dog,No,No,Beige,7/13/2014,Sunday,July,Morning,Yes,Owner Surrender,Normal,Male,Fixed,3.08,6/13/2011,Adoption,Yes,0,0,1
A702372,8,Dog,No,Yes,Multi,5/30/2015,Saturday,May,Morning,No,Public Assist,Normal,Male,Fixed,1.05,5/12/2014,Transfer,No,1,1,1
A683938,,Dog,No,No,Multi,7/25/2014,Friday,July,Morning,Yes,Owner Surrender,Normal,Male,Fixed,1.02,7/17/2013,Adoption,Yes,1,1,1
A616374,0,Dog,No,No,Multi,6/12/2015,Friday,June,Morning,No,Public Assist,Normal,Female,Fixed,4.48,12/21/2010,Euthanasia,No,1,1,1
A765865,16,Dog,No,No,Blue,1/28/2018,Sunday,January,Afternoon,Yes,Stray,Normal,Female,Intact,0.46,8/13/2017,Adoption,Yes,0,1,1
A736248,1,Dog,No,Yes,Multi,10/15/2016,Saturday,October,Morning,Yes,Owner Surrender,Normal,Female,Fixed,0.61,3/7/2016,Adoption,Yes,1,1,1
A757777,44,Dog,No,Yes,Multi,9/6/2017,Wednesday,September,Afternoon,Yes,Stray,Normal,Male,Fixed,0.75,12/6/2016,Adoption,Yes,0,0,1
A719031,5,Dog,No,No,Multi,1/11/2016,Monday,January,Afternoon,Yes,Stray,Normal,Male,Intact,0.5,7/11/2015,Adoption,Yes,1,1,1
A697765,,Dog,No,No,Brown,3/24/2017,Friday,March,Morning,Yes,Public Assist,Normal,Female,Fixed,4.07,2/27/2013,Adoption,Yes,1,1,1
A704180,3,Dog,No,Yes,Beige,6/4/2015,Thursday,June,Afternoon,Yes,Owner Surrender,Normal,Male,Fixed,0.18,3/29/2015,Adoption,Yes,1,1,1
A718654,15,Dog,No,Yes,Multi,2/16/2016,Tuesday,February,Afternoon,No,Stray,Normal,Male,Fixed,3.12,1/4/2013,Euthanasia,No,0,1,1
A664659,5,Dog,No,No,Brown,10/7/2013,Monday,October,Morning,Yes,Stray,Normal,Female,Intact,1,10/7/2012,Adoption,Yes,1,1,1
A671023,,Dog,No,No,Blue,11/7/2017,Tuesday,November,Afternoon,No,Public Assist,Normal,Male,Fixed,6.81,1/17/2011,Transfer,No,1,1,1
A745181,45,Dog,No,No,Brown,4/16/2017,Sunday,April,Afternoon,Yes,Owner Surrender,Normal,Female,Fixed,1.09,3/14/2016,Adoption,Yes,0,0,1
A755437,,Dog,No,No,Multi,11/29/2017,Wednesday,November,Morning,Yes,Owner Surrender,Normal,Female,Fixed,0.5,5/29/2017,Adoption,Yes,1,1,1
A738907,3,Dog,No,No,Beige,11/23/2016,Wednesday,November,Morning,Yes,Owner Surrender,Normal,Male,Fixed,4,11/23/2012,Adoption,Yes,1,1,1
A734337,7,Dog,No,Yes,Multi,9/5/2016,Monday,September,Morning,Yes,Stray,Normal,Female,Intact,0.75,12/5/2015,Adoption,Yes,1,1,1
A743060,94,Dog,No,Yes,Brown,2/3/2017,Friday,February,Morning,Yes,Owner Surrender,Normal,Male,Intact,2,2/3/2015,Adoption,Yes,0,0,0
A729389,1,Dog,No,No,Brown,6/17/2016,Friday,June,Afternoon,Yes,Owner Surrender,Normal,Female,Fixed,2,6/17/2014,Adoption,Yes,1,1,1
A704274,6,Dog,No,Yes,Brown,6/3/2015,Wednesday,June,Morning,Yes,Owner Surrender,Normal,Male,Intact,1.5,12/3/2013,Adoption,Yes,1,1,1
A721288,,Dog,No,No,Multi,3/6/2016,Sunday,March,Afternoon,No,Owner Surrender,Normal,Female,Fixed,0.2,12/25/2015,Adoption,Yes,1,1,1
A698340,,Dog,No,No,Multi,6/28/2015,Sunday,June,Afternoon,Yes,Stray,Normal,Male,Fixed,1.3,3/10/2014,Adoption,Yes,1,1,1
A766019,,Dog,No,No,Multi,2/12/2018,Monday,February,Morning,Yes,Owner Surrender,Normal,Female,Fixed,0.37,10/1/2017,Adoption,Yes,1,1,1
A710972,,Dog,No,Yes,Multi,9/19/2015,Saturday,September,Morning,No,Owner Surrender,Sick,Female,Fixed,2.05,8/31/2013,Adoption,Yes,1,1,1
A696480,,Dog,No,Yes,Multi,2/9/2015,Monday,February,Afternoon,Yes,Owner Surrender,Normal,Female,Fixed,0.47,8/21/2014,Adoption,Yes,1,1,1
A682540,,Dog,No,Yes,Red,8/8/2014,Friday,August,Afternoon,No,Owner Surrender,Normal,Male,Fixed,2.11,6/29/2012,Adoption,Yes,1,1,1
A749832,,Dog,No,No,Multi,7/6/2017,Thursday,July,Afternoon,Yes,Owner Surrender,Normal,Male,Fixed,0.33,3/9/2017,Adoption,Yes,1,1,1
A737657,,Dog,No,Yes,Multi,5/24/2017,Wednesday,May,Afternoon,Yes,Owner Surrender,Normal,Female,Fixed,1.56,11/2/2015,Adoption,Yes,1,1,1
A708791,10,Dog,No,No,Multi,9/3/2015,Thursday,September,Afternoon,Yes,Owner Surrender,Normal,Female,Fixed,2.59,1/31/2013,Adoption,Yes,1,1,1
A713217,61,Dog,No,Yes,Black,10/4/2015,Sunday,October,Morning,No,Stray,Normal,Male,Intact,5,10/4/2010,Adoption,Yes,0,0,1
A693534,1,Dog,No,Yes,Multi,12/10/2014,Wednesday,December,Morning,No,Owner Surrender,Normal,Male,Intact,0.16,10/14/2014,Adoption,Yes,1,1,1
A722951,1,Dog,No,No,Multi,3/24/2016,Thursday,March,Morning,Yes,Owner Surrender,Normal,Female,Intact,0.58,8/24/2015,Adoption,Yes,1,1,1
A684708,4,Dog,No,No,Red,11/27/2017,Monday,November,Afternoon,Yes,Stray,Normal,Male,Fixed,5.34,7/27/2012,Adoption,Yes,1,1,1
A534780,65,Dog,No,No,Multi,11/9/2013,Saturday,November,Afternoon,Yes,Stray,Normal,Male,Fixed,6.76,2/6/2007,Adoption,Yes,0,0,1
A649629,198,Dog,No,No,Multi,6/18/2016,Saturday,June,Morning,Yes,Owner Surrender,Normal,Female,Fixed,3.37,2/3/2013,Adoption,Yes,0,0,0
A739197,29,Dog,No,No,Multi,11/29/2016,Tuesday,November,Morning,Yes,Stray,Normal,Female,Intact,1,11/29/2015,Adoption,Yes,0,1,1
A750191,184,Dog,No,Yes,White,5/24/2017,Wednesday,May,Morning,No,Stray,Normal,Female,Intact,2,5/24/2015,Adoption,Yes,0,0,0
A743299,,Dog,No,No,Multi,5/31/2017,Wednesday,May,Afternoon,Yes,Stray,Normal,Female,Fixed,0.81,8/7/2016,Adoption,Yes,1,1,1
A704247,5,Dog,No,No,Multi,6/2/2015,Tuesday,June,Afternoon,Yes,Stray,Normal,Female,Intact,1,6/2/2014,Adoption,Yes,1,1,1
A720535,,Dog,Yes,No,Multi,7/14/2017,Friday,July,Morning,Yes,Stray,Normal,Male,Fixed,1.63,11/26/2015,Adoption,Yes,1,1,1
A705183,591,Dog,No,Yes,Multi,6/14/2015,Sunday,June,Afternoon,Yes,Stray,Sick,Male,Intact,1,6/14/2014,Adoption,Yes,0,0,0
A720156,,Dog,Yes,Yes,Multi,2/28/2016,Sunday,February,Morning,No,Owner Surrender,Normal,Male,Fixed,5.06,2/6/2011,Adoption,Yes,1,1,1
A744365,,Dog,No,No,Multi,3/24/2017,Friday,March,Afternoon,No,Owner Surrender,Normal,Female,Fixed,0.28,12/12/2016,Adoption,Yes,1,1,1
A735930,0,Dog,No,No,Multi,10/16/2016,Sunday,October,Morning,Yes,Owner Surrender,Normal,Female,Fixed,0.25,7/17/2016,Adoption,Yes,1,1,1
A686365,19,Dog,Yes,No,Beige,8/20/2014,Wednesday,August,Afternoon,No,Stray,Normal,Female,Intact,0.83,10/20/2013,Adoption,Yes,0,1,1
A732618,,Dog,No,Yes,Multi,12/4/2017,Monday,December,Morning,Yes,Public Assist,Injured,Female,Fixed,3.32,8/10/2014,Adoption,Yes,1,1,1
A752603,,Dog,No,Yes,Multi,9/19/2017,Tuesday,September,Morning,Yes,Stray,Normal,Female,Fixed,0.74,12/24/2016,Adoption,Yes,1,1,1
A621164,123,Dog,No,No,Multi,4/22/2014,Tuesday,April,Afternoon,Yes,Stray,Normal,Female,Fixed,9.89,6/2/2004,Adoption,Yes,0,0,0
A760999,14,Dog,No,Yes,Multi,12/15/2017,Friday,December,Morning,Yes,Stray,Normal,Male,Fixed,3.72,3/30/2014,Adoption,Yes,1,1,1
A758403,,Dog,No,Yes,Multi,3/8/2018,Thursday,March,Morning,Yes,Public Assist,Normal,Male,Intact,5.48,9/16/2012,Transfer,No,1,1,1
A695341,4,Dog,No,No,Brown,1/14/2015,Wednesday,January,Morning,No,Owner Surrender,Normal,Male,Intact,0.42,8/14/2014,Adoption,Yes,1,1,1
A684335,1,Dog,No,Yes,Multi,7/29/2014,Tuesday,July,Afternoon,Yes,Owner Surrender,Normal,Male,Fixed,2.02,7/22/2012,Adoption,Yes,1,1,1
A731197,65,Dog,No,No,Multi,7/28/2016,Thursday,July,Morning,Yes,Owner Surrender,Normal,Male,Fixed,4.53,1/18/2012,Adoption,Yes,0,0,1
A726155,61,Dog,No,No,Multi,5/7/2016,Saturday,May,Morning,Yes,Stray,Normal,Female,Intact,0.35,1/1/2016,Adoption,Yes,0,0,1
A673657,,Dog,No,No,Multi,2/10/2017,Friday,February,Afternoon,Yes,Stray,Normal,Female,Fixed,5.96,2/28/2011,Adoption,Yes,1,1,1
A673408,17,Dog,No,No,Multi,2/23/2014,Sunday,February,Afternoon,Yes,Owner Surrender,Normal,Female,Intact,8.01,2/23/2006,Adoption,Yes,0,1,1
A711130,11,Dog,No,Yes,Multi,9/2/2015,Wednesday,September,Afternoon,Yes,Stray,Normal,Female,Intact,2,9/2/2013,Adoption,Yes,1,1,1
A740335,307,Dog,Yes,No,Multi,5/14/2017,Sunday,May,Afternoon,No,Owner Surrender,Normal,Female,Fixed,5.42,12/15/2011,Adoption,Yes,0,0,0
A682183,53,Dog,No,Yes,Multi,6/25/2014,Wednesday,June,Morning,Yes,Stray,Normal,Male,Intact,2,6/25/2012,Adoption,Yes,0,0,1
A739277,,Dog,No,No,Multi,1/8/2017,Sunday,January,Afternoon,Yes,Owner Surrender,Normal,Female,Fixed,0.29,9/23/2016,Adoption,Yes,1,1,1
A713588,,Dog,No,No,Multi,2/23/2016,Tuesday,February,Afternoon,Yes,Owner Surrender,Normal,Male,Fixed,8.65,7/3/2007,Adoption,Yes,1,1,1
A701944,3,Dog,No,No,Multi,7/14/2016,Thursday,July,Afternoon,Yes,Stray,Normal,Male,Fixed,3.19,5/6/2013,Adoption,Yes,1,1,1
A672679,,Dog,No,No,Multi,7/19/2015,Sunday,July,Afternoon,No,Owner Surrender,Normal,Female,Fixed,4.43,2/14/2011,Adoption,Yes,1,1,1
A724077,44,Dog,No,No,Red,4/29/2016,Friday,April,Afternoon,Yes,Owner Surrender,Normal,Female,Fixed,0.8,7/11/2015,Adoption,Yes,0,0,1
A743166,,Dog,No,Yes,Multi,4/1/2017,Saturday,April,Morning,No,Owner Surrender,Normal,Male,Fixed,0.32,12/5/2016,Adoption,Yes,1,1,1
A626351,,Dog,No,Yes,Multi,8/24/2017,Thursday,August,Afternoon,Yes,Stray,Injured,Female,Fixed,8.31,5/6/2009,Adoption,Yes,1,1,1
A765200,32,Dog,No,No,Beige,1/15/2018,Monday,January,Morning,Yes,Owner Surrender,Normal,Male,Fixed,9.01,1/15/2009,Adoption,Yes,0,0,1
A715716,196,Dog,No,Yes,Brown,11/8/2015,Sunday,November,Afternoon,Yes,Stray,Normal,Female,Intact,0.67,3/8/2015,Adoption,Yes,0,0,0
A760521,15,Dog,No,Yes,Multi,10/19/2017,Thursday,October,Afternoon,Yes,Stray,Normal,Female,Intact,1,10/19/2016,Adoption,Yes,0,1,1
A666644,4,Dog,No,No,Multi,11/5/2013,Tuesday,November,Morning,Yes,Stray,Normal,Male,Intact,0.15,9/13/2013,Adoption,Yes,1,1,1
A728556,47,Dog,No,No,Multi,6/5/2016,Sunday,June,Afternoon,Yes,Stray,Normal,Male,Fixed,1,6/5/2015,Adoption,Yes,0,0,1
A733575,479,Dog,No,No,Multi,8/23/2016,Tuesday,August,Afternoon,Yes,Public Assist,Normal,Female,Intact,1,8/23/2015,Adoption,Yes,0,0,0
A753994,42,Dog,No,No,Multi,7/14/2017,Friday,July,Morning,Yes,Stray,Normal,Male,Intact,1,7/14/2016,Transfer,No,0,0,1
A725141,207,Dog,No,Yes,Multi,4/26/2016,Tuesday,April,Afternoon,Yes,Stray,Normal,Male,Intact,0.16,2/26/2016,Transfer,No,0,0,0
A723269,,Dog,No,No,Multi,4/16/2016,Saturday,April,Morning,Yes,Owner Surrender,Normal,Female,Fixed,10.06,3/29/2006,Adoption,Yes,1,1,1
A708716,44,Dog,No,Yes,Multi,7/30/2015,Thursday,July,Afternoon,Yes,Public Assist,Normal,Male,Intact,0.58,12/30/2014,Adoption,Yes,0,0,1
A715698,21,Dog,No,Yes,Multi,11/8/2015,Sunday,November,Afternoon,Yes,Stray,Normal,Male,Intact,7,11/8/2008,Adoption,Yes,0,1,1
A670273,,Dog,No,No,Multi,3/5/2014,Wednesday,March,Afternoon,Yes,Owner Surrender,Normal,Female,Fixed,2.34,11/1/2011,Adoption,Yes,1,1,1
A665993,1179,Dog,No,Yes,Black,11/1/2013,Friday,November,Afternoon,Yes,Owner Surrender,Injured,Male,Intact,0.5,5/2/2013,Adoption,Yes,0,0,0
A721419,4,Dog,No,Yes,Blue,3/5/2016,Saturday,March,Afternoon,Yes,Owner Surrender,Normal,Male,Fixed,2.02,2/26/2014,Adoption,Yes,1,1,1
A700663,57,Dog,No,No,Multi,7/7/2015,Tuesday,July,Morning,Yes,Owner Surrender,Normal,Male,Fixed,2.22,4/17/2013,Transfer,No,0,0,1
A716990,,Dog,No,No,Multi,12/6/2015,Sunday,December,Afternoon,Yes,Owner Surrender,Normal,Male,Fixed,3.02,11/30/2012,Adoption,Yes,1,1,1
A731359,,Dog,No,Yes,Brown,4/12/2017,Wednesday,April,Morning,Yes,Owner Surrender,Normal,Female,Fixed,1.73,7/21/2015,Adoption,Yes,1,1,1
A742917,,Dog,No,No,White,2/21/2017,Tuesday,February,Morning,No,Owner Surrender,Normal,Female,Fixed,0.22,12/1/2016,Adoption,Yes,1,1,1
A670563,100,Dog,No,Yes,Multi,6/10/2014,Tuesday,June,Afternoon,Yes,Owner Surrender,Normal,Female,Fixed,1.41,1/10/2013,Transfer,No,0,0,0
A755199,3,Dog,No,No,Multi,7/31/2017,Monday,July,Morning,Yes,Stray,Normal,Female,Intact,0.25,5/1/2017,Adoption,Yes,1,1,1
A753007,15,Dog,Yes,Yes,Multi,6/30/2017,Friday,June,Morning,Yes,Stray,Normal,Male,Intact,0.83,8/30/2016,Adoption,Yes,0,1,1
A707601,,Dog,No,No,Multi,2/23/2016,Tuesday,February,Afternoon,Yes,Owner Surrender,Normal,Male,Fixed,1.61,7/15/2014,Adoption,Yes,1,1,1
A719691,18,Dog,No,No,Multi,1/31/2016,Sunday,January,Morning,Yes,Stray,Normal,Male,Fixed,6.95,2/20/2009,Adoption,Yes,0,1,1
A727866,,Dog,No,No,Red,6/13/2016,Monday,June,Afternoon,Yes,Public Assist,Normal,Male,Fixed,2.05,5/26/2014,Adoption,Yes,1,1,1
A730378,65,Dog,No,No,Beige,7/3/2016,Sunday,July,Afternoon,Yes,Stray,Normal,Male,Intact,4,7/3/2012,Adoption,Yes,0,0,1
A698129,,Dog,No,No,Multi,7/7/2015,Tuesday,July,Afternoon,No,Owner Surrender,Normal,Female,Fixed,0.67,11/6/2014,Adoption,Yes,1,1,1
A712098,57,Dog,No,No,Multi,9/17/2015,Thursday,September,Morning,Yes,Stray,Normal,Female,Intact,3,9/17/2012,Transfer,No,0,0,1
A705262,,Dog,No,No,Multi,12/19/2017,Tuesday,December,Afternoon,Yes,Owner Surrender,Normal,Female,Fixed,4.52,6/15/2013,Adoption,Yes,1,1,1
A724311,14,Dog,No,No,Multi,10/8/2017,Sunday,October,Morning,Yes,Public Assist,Normal,Male,Fixed,13.48,4/19/2004,Adoption,Yes,1,1,1
A719715,228,Dog,No,No,Multi,1/26/2016,Tuesday,January,Morning,Yes,Stray,Normal,Male,Fixed,1.04,1/11/2015,Adoption,Yes,0,0,0
A746901,8,Dog,No,Yes,Multi,4/10/2017,Monday,April,Afternoon,Yes,Owner Surrender,Normal,Male,Intact,3,4/10/2014,Transfer,No,1,1,1
A746917,,Dog,No,No,Multi,7/22/2017,Saturday,July,Afternoon,Yes,Owner Surrender,Normal,Female,Fixed,12.28,4/15/2005,Adoption,Yes,1,1,1
A724267,,Dog,No,No,Multi,4/23/2016,Saturday,April,Afternoon,Yes,Owner Surrender,Aged,Female,Fixed,10.03,4/14/2006,Adoption,Yes,1,1,1
A738903,,Dog,No,No,Multi,2/13/2017,Monday,February,Afternoon,Yes,Owner Surrender,Normal,Male,Fixed,2.23,11/23/2014,Adoption,Yes,1,1,1
A733800,154,Dog,No,Yes,Multi,8/27/2016,Saturday,August,Afternoon,Yes,Stray,Normal,Female,Intact,1,8/27/2015,Adoption,Yes,0,0,0
A758891,106,Dog,No,No,Multi,9/23/2017,Saturday,September,Afternoon,No,Stray,Normal,Male,Intact,0.17,7/23/2017,Adoption,Yes,0,0,0
A673109,19,Dog,No,No,Multi,2/19/2014,Wednesday,February,Afternoon,No,Public Assist,Normal,Female,Intact,5,2/19/2009,Adoption,Yes,0,1,1
A685324,4,Dog,No,No,Multi,11/30/2014,Sunday,November,Morning,Yes,Owner Surrender,Normal,Female,Fixed,0.99,12/5/2013,Transfer,No,1,1,1
A706536,281,Dog,Yes,No,Multi,2/22/2016,Monday,February,Morning,Yes,Public Assist,Normal,Male,Fixed,5.65,6/30/2010,Transfer,No,0,0,0
A755154,36,Dog,No,No,Multi,8/11/2017,Friday,August,Afternoon,Yes,Owner Surrender,Normal,Female,Fixed,2.04,7/29/2015,Adoption,Yes,0,0,1
A749193,16,Dog,No,Yes,Brown,5/12/2017,Friday,May,Morning,Yes,Stray,Normal,Female,Intact,1,5/12/2016,Adoption,Yes,0,1,1
A707119,64,Dog,No,Yes,Multi,7/8/2015,Wednesday,July,Morning,Yes,Stray,Normal,Male,Intact,2,7/8/2013,Adoption,Yes,0,0,1
